,userid,datetime,labels
735,3,1970-01-06 15:00:00,8
736,3,1970-01-06 16:00:00,0
737,3,1970-01-06 17:00:00,7
738,3,1970-01-06 18:00:00,8
739,3,1970-01-06 19:00:00,7
740,3,1970-01-06 20:00:00,0
741,3,1970-01-06 21:00:00,2
742,3,1970-01-06 22:00:00,6
743,3,1970-01-06 23:00:00,6
744,3,1970-01-07 00:00:00,5
745,3,1970-01-07 01:00:00,9
746,3,1970-01-07 02:00:00,6
747,3,1970-01-07 03:00:00,7
748,3,1970-01-07 04:00:00,8
749,3,1970-01-07 05:00:00,9
750,3,1970-01-07 06:00:00,0
751,3,1970-01-07 07:00:00,4
752,3,1970-01-07 08:00:00,2
753,3,1970-01-07 09:00:00,5
754,3,1970-01-07 10:00:00,4
755,3,1970-01-07 11:00:00,8
756,3,1970-01-07 12:00:00,3
757,3,1970-01-07 13:00:00,7
758,3,1970-01-07 14:00:00,8
759,3,1970-01-07 15:00:00,9
760,3,1970-01-07 16:00:00,9
761,3,1970-01-07 17:00:00,1
762,3,1970-01-07 18:00:00,3
763,3,1970-01-07 19:00:00,0
764,3,1970-01-07 20:00:00,0
765,3,1970-01-07 21:00:00,4
766,3,1970-01-07 22:00:00,3
767,3,1970-01-07 23:00:00,9
768,3,1970-01-08 00:00:00,8
769,3,1970-01-08 01:00:00,9
770,3,1970-01-08 02:00:00,2
771,3,1970-01-08 03:00:00,2
772,3,1970-01-08 04:00:00,4
773,3,1970-01-08 05:00:00,0
774,3,1970-01-08 06:00:00,8
775,3,1970-01-08 07:00:00,6
776,3,1970-01-08 08:00:00,6
777,3,1970-01-08 09:00:00,6
778,3,1970-01-08 10:00:00,4
779,3,1970-01-08 11:00:00,9
780,3,1970-01-08 12:00:00,4
781,3,1970-01-08 13:00:00,2
782,3,1970-01-08 14:00:00,6
783,3,1970-01-08 15:00:00,5
784,3,1970-01-08 16:00:00,4
785,3,1970-01-08 17:00:00,5
786,3,1970-01-08 18:00:00,1
787,3,1970-01-08 19:00:00,7
788,3,1970-01-08 20:00:00,8
789,3,1970-01-08 21:00:00,9
790,3,1970-01-08 22:00:00,3
791,3,1970-01-08 23:00:00,6
792,3,1970-01-09 00:00:00,6
793,3,1970-01-09 01:00:00,3
794,3,1970-01-09 02:00:00,3
795,3,1970-01-09 03:00:00,5
796,3,1970-01-09 04:00:00,8
797,3,1970-01-09 05:00:00,3
798,3,1970-01-09 06:00:00,8
799,3,1970-01-09 07:00:00,4
800,4,1970-01-01 00:00:00,1
801,4,1970-01-01 01:00:00,6
802,4,1970-01-01 02:00:00,8
803,4,1970-01-01 03:00:00,6
804,4,1970-01-01 04:00:00,9
805,4,1970-01-01 05:00:00,5
806,4,1970-01-01 06:00:00,0
807,4,1970-01-01 07:00:00,7
808,4,1970-01-01 08:00:00,6
809,4,1970-01-01 09:00:00,5
810,4,1970-01-01 10:00:00,4
811,4,1970-01-01 11:00:00,1
812,4,1970-01-01 12:00:00,7
813,4,1970-01-01 13:00:00,4
814,4,1970-01-01 14:00:00,5
815,4,1970-01-01 15:00:00,5
816,4,1970-01-01 16:00:00,0
817,4,1970-01-01 17:00:00,6
818,4,1970-01-01 18:00:00,2
819,4,1970-01-01 19:00:00,2
820,4,1970-01-01 20:00:00,0
821,4,1970-01-01 21:00:00,7
822,4,1970-01-01 22:00:00,2
823,4,1970-01-01 23:00:00,9
824,4,1970-01-02 00:00:00,4
825,4,1970-01-02 01:00:00,4
826,4,1970-01-02 02:00:00,2
827,4,1970-01-02 03:00:00,2
828,4,1970-01-02 04:00:00,8
829,4,1970-01-02 05:00:00,5
830,4,1970-01-02 06:00:00,8
831,4,1970-01-02 07:00:00,7
832,4,1970-01-02 08:00:00,2
833,4,1970-01-02 09:00:00,5
834,4,1970-01-02 10:00:00,2
835,4,1970-01-02 11:00:00,5
836,4,1970-01-02 12:00:00,1
837,4,1970-01-02 13:00:00,5
838,4,1970-01-02 14:00:00,9
839,4,1970-01-02 15:00:00,1
840,4,1970-01-02 16:00:00,0
841,4,1970-01-02 17:00:00,1
842,4,1970-01-02 18:00:00,2
843,4,1970-01-02 19:00:00,3
844,4,1970-01-02 20:00:00,7
845,4,1970-01-02 21:00:00,5
846,4,1970-01-02 22:00:00,6
847,4,1970-01-02 23:00:00,7
848,4,1970-01-03 00:00:00,4
849,4,1970-01-03 01:00:00,8
850,4,1970-01-03 02:00:00,3
851,4,1970-01-03 03:00:00,1
852,4,1970-01-03 04:00:00,8
853,4,1970-01-03 05:00:00,6
854,4,1970-01-03 06:00:00,2
855,4,1970-01-03 07:00:00,3
856,4,1970-01-03 08:00:00,1
857,4,1970-01-03 09:00:00,6
858,4,1970-01-03 10:00:00,6
859,4,1970-01-03 11:00:00,1
860,4,1970-01-03 12:00:00,4
861,4,1970-01-03 13:00:00,7
862,4,1970-01-03 14:00:00,1
863,4,1970-01-03 15:00:00,5
864,4,1970-01-03 16:00:00,4
865,4,1970-01-03 17:00:00,9
866,4,1970-01-03 18:00:00,1
867,4,1970-01-03 19:00:00,7
868,4,1970-01-03 20:00:00,3
869,4,1970-01-03 21:00:00,4
870,4,1970-01-03 22:00:00,0
871,4,1970-01-03 23:00:00,3
872,4,1970-01-04 00:00:00,8
873,4,1970-01-04 01:00:00,6
874,4,1970-01-04 02:00:00,4
875,4,1970-01-04 03:00:00,6
876,4,1970-01-04 04:00:00,3
877,4,1970-01-04 05:00:00,6
878,4,1970-01-04 06:00:00,8
879,4,1970-01-04 07:00:00,9
880,4,1970-01-04 08:00:00,4
881,4,1970-01-04 09:00:00,6
882,4,1970-01-04 10:00:00,2
883,4,1970-01-04 11:00:00,3
884,4,1970-01-04 12:00:00,1
885,4,1970-01-04 13:00:00,5
886,4,1970-01-04 14:00:00,7
887,4,1970-01-04 15:00:00,7
888,4,1970-01-04 16:00:00,8
889,4,1970-01-04 17:00:00,9
890,4,1970-01-04 18:00:00,7
891,4,1970-01-04 19:00:00,2
892,4,1970-01-04 20:00:00,2
893,4,1970-01-04 21:00:00,9
894,4,1970-01-04 22:00:00,8
895,4,1970-01-04 23:00:00,9
896,4,1970-01-05 00:00:00,6
897,4,1970-01-05 01:00:00,7
898,4,1970-01-05 02:00:00,6
899,4,1970-01-05 03:00:00,4
900,4,1970-01-05 04:00:00,0
901,4,1970-01-05 05:00:00,6
902,4,1970-01-05 06:00:00,1
903,4,1970-01-05 07:00:00,1
904,4,1970-01-05 08:00:00,2
905,4,1970-01-05 09:00:00,5
906,4,1970-01-05 10:00:00,9
907,4,1970-01-05 11:00:00,7
908,4,1970-01-05 12:00:00,8
909,4,1970-01-05 13:00:00,3
910,4,1970-01-05 14:00:00,6
911,4,1970-01-05 15:00:00,2
912,4,1970-01-05 16:00:00,4
913,4,1970-01-05 17:00:00,8
914,4,1970-01-05 18:00:00,1
915,4,1970-01-05 19:00:00,8
916,4,1970-01-05 20:00:00,8
917,4,1970-01-05 21:00:00,4
918,4,1970-01-05 22:00:00,4
919,4,1970-01-05 23:00:00,8
920,4,1970-01-06 00:00:00,7
921,4,1970-01-06 01:00:00,7
922,4,1970-01-06 02:00:00,2
923,4,1970-01-06 03:00:00,6
924,4,1970-01-06 04:00:00,4
925,4,1970-01-06 05:00:00,4
926,4,1970-01-06 06:00:00,7
927,4,1970-01-06 07:00:00,3
928,4,1970-01-06 08:00:00,4
929,4,1970-01-06 09:00:00,9
930,4,1970-01-06 10:00:00,2
931,4,1970-01-06 11:00:00,3
932,4,1970-01-06 12:00:00,6
933,4,1970-01-06 13:00:00,0
934,4,1970-01-06 14:00:00,1
935,4,1970-01-06 15:00:00,3
936,4,1970-01-06 16:00:00,6
937,4,1970-01-06 17:00:00,7
938,4,1970-01-06 18:00:00,8
939,4,1970-01-06 19:00:00,9
940,4,1970-01-06 20:00:00,1
941,4,1970-01-06 21:00:00,1
942,4,1970-01-06 22:00:00,0
943,4,1970-01-06 23:00:00,0
944,4,1970-01-07 00:00:00,4
945,4,1970-01-07 01:00:00,5
946,4,1970-01-07 02:00:00,6
947,4,1970-01-07 03:00:00,8
948,4,1970-01-07 04:00:00,8
949,4,1970-01-07 05:00:00,8
950,4,1970-01-07 06:00:00,2
951,4,1970-01-07 07:00:00,0
952,4,1970-01-07 08:00:00,2
953,4,1970-01-07 09:00:00,9
954,4,1970-01-07 10:00:00,4
955,4,1970-01-07 11:00:00,5
956,4,1970-01-07 12:00:00,0
957,4,1970-01-07 13:00:00,7
958,4,1970-01-07 14:00:00,2
959,4,1970-01-07 15:00:00,8
960,4,1970-01-07 16:00:00,0
961,4,1970-01-07 17:00:00,4
962,4,1970-01-07 18:00:00,2
963,4,1970-01-07 19:00:00,3
964,4,1970-01-07 20:00:00,6
965,4,1970-01-07 21:00:00,1
966,4,1970-01-07 22:00:00,6
967,4,1970-01-07 23:00:00,2
968,4,1970-01-08 00:00:00,7
969,4,1970-01-08 01:00:00,7
970,4,1970-01-08 02:00:00,8
971,4,1970-01-08 03:00:00,7
972,4,1970-01-08 04:00:00,3
973,4,1970-01-08 05:00:00,5
974,4,1970-01-08 06:00:00,9
975,4,1970-01-08 07:00:00,0
976,4,1970-01-08 08:00:00,9
977,4,1970-01-08 09:00:00,4
978,4,1970-01-08 10:00:00,8
979,4,1970-01-08 11:00:00,9
980,4,1970-01-08 12:00:00,7
981,4,1970-01-08 13:00:00,4
982,4,1970-01-08 14:00:00,0
983,4,1970-01-08 15:00:00,1
984,4,1970-01-08 16:00:00,8
985,4,1970-01-08 17:00:00,7
986,4,1970-01-08 18:00:00,8
987,4,1970-01-08 19:00:00,9
988,4,1970-01-08 20:00:00,8
989,4,1970-01-08 21:00:00,0
990,4,1970-01-08 22:00:00,3
991,4,1970-01-08 23:00:00,5
992,4,1970-01-09 00:00:00,1
993,4,1970-01-09 01:00:00,7
994,4,1970-01-09 02:00:00,8
995,4,1970-01-09 03:00:00,1
996,4,1970-01-09 04:00:00,6
997,4,1970-01-09 05:00:00,7
998,4,1970-01-09 06:00:00,1
999,4,1970-01-09 07:00:00,9
1000,5,1970-01-01 00:00:00,0
1001,5,1970-01-01 01:00:00,5
1002,5,1970-01-01 02:00:00,1
1003,5,1970-01-01 03:00:00,3
1004,5,1970-01-01 04:00:00,4
1005,5,1970-01-01 05:00:00,7
1006,5,1970-01-01 06:00:00,6
1007,5,1970-01-01 07:00:00,7
1008,5,1970-01-01 08:00:00,9
1009,5,1970-01-01 09:00:00,5
1010,5,1970-01-01 10:00:00,0
1011,5,1970-01-01 11:00:00,7
1012,5,1970-01-01 12:00:00,6
1013,5,1970-01-01 13:00:00,7
1014,5,1970-01-01 14:00:00,6
1015,5,1970-01-01 15:00:00,9
1016,5,1970-01-01 16:00:00,4
1017,5,1970-01-01 17:00:00,0
1018,5,1970-01-01 18:00:00,0
1019,5,1970-01-01 19:00:00,9
1020,5,1970-01-01 20:00:00,8
1021,5,1970-01-01 21:00:00,7
1022,5,1970-01-01 22:00:00,1
1023,5,1970-01-01 23:00:00,4
1024,5,1970-01-02 00:00:00,9
1025,5,1970-01-02 01:00:00,7
1026,5,1970-01-02 02:00:00,5
1027,5,1970-01-02 03:00:00,4
1028,5,1970-01-02 04:00:00,0
1029,5,1970-01-02 05:00:00,9
1030,5,1970-01-02 06:00:00,0
1031,5,1970-01-02 07:00:00,1
1032,5,1970-01-02 08:00:00,2
1033,5,1970-01-02 09:00:00,3
1034,5,1970-01-02 10:00:00,4
1035,5,1970-01-02 11:00:00,5
1036,5,1970-01-02 12:00:00,6
1037,5,1970-01-02 13:00:00,6
1038,5,1970-01-02 14:00:00,8
1039,5,1970-01-02 15:00:00,0
1040,5,1970-01-02 16:00:00,6
1041,5,1970-01-02 17:00:00,9
1042,5,1970-01-02 18:00:00,2
1043,5,1970-01-02 19:00:00,0
1044,5,1970-01-02 20:00:00,3
1045,5,1970-01-02 21:00:00,9
1046,5,1970-01-02 22:00:00,6
1047,5,1970-01-02 23:00:00,9
1048,5,1970-01-03 00:00:00,8
1049,5,1970-01-03 01:00:00,1
1050,5,1970-01-03 02:00:00,3
1051,5,1970-01-03 03:00:00,1
1052,5,1970-01-03 04:00:00,6
1053,5,1970-01-03 05:00:00,6
1054,5,1970-01-03 06:00:00,4
1055,5,1970-01-03 07:00:00,5
1056,5,1970-01-03 08:00:00,0
1057,5,1970-01-03 09:00:00,7
1058,5,1970-01-03 10:00:00,7
1059,5,1970-01-03 11:00:00,4
1060,5,1970-01-03 12:00:00,0
1061,5,1970-01-03 13:00:00,3
1062,5,1970-01-03 14:00:00,2
1063,5,1970-01-03 15:00:00,3
1064,5,1970-01-03 16:00:00,4
1065,5,1970-01-03 17:00:00,7
1066,5,1970-01-03 18:00:00,4
1067,5,1970-01-03 19:00:00,0
1068,5,1970-01-03 20:00:00,2
1069,5,1970-01-03 21:00:00,9
1070,5,1970-01-03 22:00:00,0
1071,5,1970-01-03 23:00:00,1
1072,5,1970-01-04 00:00:00,1
1073,5,1970-01-04 01:00:00,0
1074,5,1970-01-04 02:00:00,4
1075,5,1970-01-04 03:00:00,5
1076,5,1970-01-04 04:00:00,7
1077,5,1970-01-04 05:00:00,5
1078,5,1970-01-04 06:00:00,4
1079,5,1970-01-04 07:00:00,3
1080,5,1970-01-04 08:00:00,6
1081,5,1970-01-04 09:00:00,9
1082,5,1970-01-04 10:00:00,9
1083,5,1970-01-04 11:00:00,3
1084,5,1970-01-04 12:00:00,9
1085,5,1970-01-04 13:00:00,7
1086,5,1970-01-04 14:00:00,6
1087,5,1970-01-04 15:00:00,2
1088,5,1970-01-04 16:00:00,8
1089,5,1970-01-04 17:00:00,9
1090,5,1970-01-04 18:00:00,0
1091,5,1970-01-04 19:00:00,4
1092,5,1970-01-04 20:00:00,9
1093,5,1970-01-04 21:00:00,2
1094,5,1970-01-04 22:00:00,4
1095,5,1970-01-04 23:00:00,8
1096,5,1970-01-05 00:00:00,1
1097,5,1970-01-05 01:00:00,0
1098,5,1970-01-05 02:00:00,8
1099,5,1970-01-05 03:00:00,5
1100,5,1970-01-05 04:00:00,3
1101,5,1970-01-05 05:00:00,6
1102,5,1970-01-05 06:00:00,2
1103,5,1970-01-05 07:00:00,8
1104,5,1970-01-05 08:00:00,2
1105,5,1970-01-05 09:00:00,2
1106,5,1970-01-05 10:00:00,9
1107,5,1970-01-05 11:00:00,3
1108,5,1970-01-05 12:00:00,7
1109,5,1970-01-05 13:00:00,8
1110,5,1970-01-05 14:00:00,1
1111,5,1970-01-05 15:00:00,5
1112,5,1970-01-05 16:00:00,2
1113,5,1970-01-05 17:00:00,3
1114,5,1970-01-05 18:00:00,1
1115,5,1970-01-05 19:00:00,5
1116,5,1970-01-05 20:00:00,6
1117,5,1970-01-05 21:00:00,7
1118,5,1970-01-05 22:00:00,5
1119,5,1970-01-05 23:00:00,4
1120,5,1970-01-06 00:00:00,0
1121,5,1970-01-06 01:00:00,0
1122,5,1970-01-06 02:00:00,7
1123,5,1970-01-06 03:00:00,3
1124,5,1970-01-06 04:00:00,5
1125,5,1970-01-06 05:00:00,3
1126,5,1970-01-06 06:00:00,6
1127,5,1970-01-06 07:00:00,8
1128,5,1970-01-06 08:00:00,8
1129,5,1970-01-06 09:00:00,7
1130,5,1970-01-06 10:00:00,0
1131,5,1970-01-06 11:00:00,5
1132,5,1970-01-06 12:00:00,8
1133,5,1970-01-06 13:00:00,3
1134,5,1970-01-06 14:00:00,0
1135,5,1970-01-06 15:00:00,3
1136,5,1970-01-06 16:00:00,6
1137,5,1970-01-06 17:00:00,1
1138,5,1970-01-06 18:00:00,6
1139,5,1970-01-06 19:00:00,7
1140,5,1970-01-06 20:00:00,2
1141,5,1970-01-06 21:00:00,0
1142,5,1970-01-06 22:00:00,2
1143,5,1970-01-06 23:00:00,0
1144,5,1970-01-07 00:00:00,7
1145,5,1970-01-07 01:00:00,2
1146,5,1970-01-07 02:00:00,8
1147,5,1970-01-07 03:00:00,0
1148,5,1970-01-07 04:00:00,0
1149,5,1970-01-07 05:00:00,9
1150,5,1970-01-07 06:00:00,7
1151,5,1970-01-07 07:00:00,1
1152,5,1970-01-07 08:00:00,8
1153,5,1970-01-07 09:00:00,4
1154,5,1970-01-07 10:00:00,7
1155,5,1970-01-07 11:00:00,5
1156,5,1970-01-07 12:00:00,6
1157,5,1970-01-07 13:00:00,7
1158,5,1970-01-07 14:00:00,4
1159,5,1970-01-07 15:00:00,1
1160,5,1970-01-07 16:00:00,0
1161,5,1970-01-07 17:00:00,2
1162,5,1970-01-07 18:00:00,8
1163,5,1970-01-07 19:00:00,3
1164,5,1970-01-07 20:00:00,4
1165,5,1970-01-07 21:00:00,1
1166,5,1970-01-07 22:00:00,6
1167,5,1970-01-07 23:00:00,2
1168,5,1970-01-08 00:00:00,8
1169,5,1970-01-08 01:00:00,7
1170,5,1970-01-08 02:00:00,2
1171,5,1970-01-08 03:00:00,1
1172,5,1970-01-08 04:00:00,2
1173,5,1970-01-08 05:00:00,5
1174,5,1970-01-08 06:00:00,7
1175,5,1970-01-08 07:00:00,5
1176,5,1970-01-08 08:00:00,4
1177,5,1970-01-08 09:00:00,4
1178,5,1970-01-08 10:00:00,0
1179,5,1970-01-08 11:00:00,1
1180,5,1970-01-08 12:00:00,8
1181,5,1970-01-08 13:00:00,1
1182,5,1970-01-08 14:00:00,1
1183,5,1970-01-08 15:00:00,9
1184,5,1970-01-08 16:00:00,2
1185,5,1970-01-08 17:00:00,5
1186,5,1970-01-08 18:00:00,6
1187,5,1970-01-08 19:00:00,0
1188,5,1970-01-08 20:00:00,8
1189,5,1970-01-08 21:00:00,9
1190,5,1970-01-08 22:00:00,6
1191,5,1970-01-08 23:00:00,1
1192,5,1970-01-09 00:00:00,7
1193,5,1970-01-09 01:00:00,3
1194,5,1970-01-09 02:00:00,9
1195,5,1970-01-09 03:00:00,0
1196,5,1970-01-09 04:00:00,6
1197,5,1970-01-09 05:00:00,2
1198,5,1970-01-09 06:00:00,6
1199,5,1970-01-09 07:00:00,9
1200,6,1970-01-01 00:00:00,0
1201,6,1970-01-01 01:00:00,7
1202,6,1970-01-01 02:00:00,8
1203,6,1970-01-01 03:00:00,8
1204,6,1970-01-01 04:00:00,9
1205,6,1970-01-01 05:00:00,5
1206,6,1970-01-01 06:00:00,6
1207,6,1970-01-01 07:00:00,7
1208,6,1970-01-01 08:00:00,4
1209,6,1970-01-01 09:00:00,6
1210,6,1970-01-01 10:00:00,1
1211,6,1970-01-01 11:00:00,1
1212,6,1970-01-01 12:00:00,5
1213,6,1970-01-01 13:00:00,3
1214,6,1970-01-01 14:00:00,1
1215,6,1970-01-01 15:00:00,5
1216,6,1970-01-01 16:00:00,9
1217,6,1970-01-01 17:00:00,7
1218,6,1970-01-01 18:00:00,2
1219,6,1970-01-01 19:00:00,9
1220,6,1970-01-01 20:00:00,7
1221,6,1970-01-01 21:00:00,1
1222,6,1970-01-01 22:00:00,4
1223,6,1970-01-01 23:00:00,2
1224,6,1970-01-02 00:00:00,7
1225,6,1970-01-02 01:00:00,5
1226,6,1970-01-02 02:00:00,8
1227,6,1970-01-02 03:00:00,3
1228,6,1970-01-02 04:00:00,8
1229,6,1970-01-02 05:00:00,7
1230,6,1970-01-02 06:00:00,0
1231,6,1970-01-02 07:00:00,1
1232,6,1970-01-02 08:00:00,2
1233,6,1970-01-02 09:00:00,5
1234,6,1970-01-02 10:00:00,1
1235,6,1970-01-02 11:00:00,5
1236,6,1970-01-02 12:00:00,9
1237,6,1970-01-02 13:00:00,9
1238,6,1970-01-02 14:00:00,0
1239,6,1970-01-02 15:00:00,2
1240,6,1970-01-02 16:00:00,9
1241,6,1970-01-02 17:00:00,1
1242,6,1970-01-02 18:00:00,6
1243,6,1970-01-02 19:00:00,3
1244,6,1970-01-02 20:00:00,4
1245,6,1970-01-02 21:00:00,0
1246,6,1970-01-02 22:00:00,4
1247,6,1970-01-02 23:00:00,5
1248,6,1970-01-03 00:00:00,9
1249,6,1970-01-03 01:00:00,9
1250,6,1970-01-03 02:00:00,8
1251,6,1970-01-03 03:00:00,1
1252,6,1970-01-03 04:00:00,4
1253,6,1970-01-03 05:00:00,9
1254,6,1970-01-03 06:00:00,9
1255,6,1970-01-03 07:00:00,0
1256,6,1970-01-03 08:00:00,6
1257,6,1970-01-03 09:00:00,2
1258,6,1970-01-03 10:00:00,7
1259,6,1970-01-03 11:00:00,9
1260,6,1970-01-03 12:00:00,4
1261,6,1970-01-03 13:00:00,4
1262,6,1970-01-03 14:00:00,0
1263,6,1970-01-03 15:00:00,3
1264,6,1970-01-03 16:00:00,2
1265,6,1970-01-03 17:00:00,5
1266,6,1970-01-03 18:00:00,6
1267,6,1970-01-03 19:00:00,6
1268,6,1970-01-03 20:00:00,6
1269,6,1970-01-03 21:00:00,5
1270,6,1970-01-03 22:00:00,4
1271,6,1970-01-03 23:00:00,1
1272,6,1970-01-04 00:00:00,4
1273,6,1970-01-04 01:00:00,3
1274,6,1970-01-04 02:00:00,4
1275,6,1970-01-04 03:00:00,5
1276,6,1970-01-04 04:00:00,5
1277,6,1970-01-04 05:00:00,7
1278,6,1970-01-04 06:00:00,8
1279,6,1970-01-04 07:00:00,9
1280,6,1970-01-04 08:00:00,8
1281,6,1970-01-04 09:00:00,8
1282,6,1970-01-04 10:00:00,2
1283,6,1970-01-04 11:00:00,4
1284,6,1970-01-04 12:00:00,7
1285,6,1970-01-04 13:00:00,4
1286,6,1970-01-04 14:00:00,6
1287,6,1970-01-04 15:00:00,7
1288,6,1970-01-04 16:00:00,8
1289,6,1970-01-04 17:00:00,0
1290,6,1970-01-04 18:00:00,5
1291,6,1970-01-04 19:00:00,4
1292,6,1970-01-04 20:00:00,9
1293,6,1970-01-04 21:00:00,2
1294,6,1970-01-04 22:00:00,7
1295,6,1970-01-04 23:00:00,0
1296,6,1970-01-05 00:00:00,7
1297,6,1970-01-05 01:00:00,9
1298,6,1970-01-05 02:00:00,2
1299,6,1970-01-05 03:00:00,9
1300,6,1970-01-05 04:00:00,2
1301,6,1970-01-05 05:00:00,1
1302,6,1970-01-05 06:00:00,0
1303,6,1970-01-05 07:00:00,5
1304,6,1970-01-05 08:00:00,4
1305,6,1970-01-05 09:00:00,3
1306,6,1970-01-05 10:00:00,7
1307,6,1970-01-05 11:00:00,0
1308,6,1970-01-05 12:00:00,4
1309,6,1970-01-05 13:00:00,5
1310,6,1970-01-05 14:00:00,0
1311,6,1970-01-05 15:00:00,1
1312,6,1970-01-05 16:00:00,2
1313,6,1970-01-05 17:00:00,9
1314,6,1970-01-05 18:00:00,2
1315,6,1970-01-05 19:00:00,2
1316,6,1970-01-05 20:00:00,2
1317,6,1970-01-05 21:00:00,7
1318,6,1970-01-05 22:00:00,5
1319,6,1970-01-05 23:00:00,9
1320,6,1970-01-06 00:00:00,0
1321,6,1970-01-06 01:00:00,1
1322,6,1970-01-06 02:00:00,4
1323,6,1970-01-06 03:00:00,0
1324,6,1970-01-06 04:00:00,4
1325,6,1970-01-06 05:00:00,0
1326,6,1970-01-06 06:00:00,9
1327,6,1970-01-06 07:00:00,7
1328,6,1970-01-06 08:00:00,8
1329,6,1970-01-06 09:00:00,9
1330,6,1970-01-06 10:00:00,0
1331,6,1970-01-06 11:00:00,9
1332,6,1970-01-06 12:00:00,0
1333,6,1970-01-06 13:00:00,1
1334,6,1970-01-06 14:00:00,4
1335,6,1970-01-06 15:00:00,6
1336,6,1970-01-06 16:00:00,6
1337,6,1970-01-06 17:00:00,7
1338,6,1970-01-06 18:00:00,3
1339,6,1970-01-06 19:00:00,6
1340,6,1970-01-06 20:00:00,8
1341,6,1970-01-06 21:00:00,1
1342,6,1970-01-06 22:00:00,0
1343,6,1970-01-06 23:00:00,4
1344,6,1970-01-07 00:00:00,4
1345,6,1970-01-07 01:00:00,7
1346,6,1970-01-07 02:00:00,6
1347,6,1970-01-07 03:00:00,7
1348,6,1970-01-07 04:00:00,2
1349,6,1970-01-07 05:00:00,4
1350,6,1970-01-07 06:00:00,0
1351,6,1970-01-07 07:00:00,1
1352,6,1970-01-07 08:00:00,4
1353,6,1970-01-07 09:00:00,5
1354,6,1970-01-07 10:00:00,8
1355,6,1970-01-07 11:00:00,5
1356,6,1970-01-07 12:00:00,6
1357,6,1970-01-07 13:00:00,1
1358,6,1970-01-07 14:00:00,4
1359,6,1970-01-07 15:00:00,3
1360,6,1970-01-07 16:00:00,0
1361,6,1970-01-07 17:00:00,1
1362,6,1970-01-07 18:00:00,2
1363,6,1970-01-07 19:00:00,4
1364,6,1970-01-07 20:00:00,7
1365,6,1970-01-07 21:00:00,6
1366,6,1970-01-07 22:00:00,6
1367,6,1970-01-07 23:00:00,9
1368,6,1970-01-08 00:00:00,2
1369,6,1970-01-08 01:00:00,9
1370,6,1970-01-08 02:00:00,0
1371,6,1970-01-08 03:00:00,2
1372,6,1970-01-08 04:00:00,3
1373,6,1970-01-08 05:00:00,7
1374,6,1970-01-08 06:00:00,1
1375,6,1970-01-08 07:00:00,5
1376,6,1970-01-08 08:00:00,5
1377,6,1970-01-08 09:00:00,3
1378,6,1970-01-08 10:00:00,4
1379,6,1970-01-08 11:00:00,8
1380,6,1970-01-08 12:00:00,0
1381,6,1970-01-08 13:00:00,9
1382,6,1970-01-08 14:00:00,3
1383,6,1970-01-08 15:00:00,1
1384,6,1970-01-08 16:00:00,4
1385,6,1970-01-08 17:00:00,4
1386,6,1970-01-08 18:00:00,1
1387,6,1970-01-08 19:00:00,7
1388,6,1970-01-08 20:00:00,8
1389,6,1970-01-08 21:00:00,6
1390,6,1970-01-08 22:00:00,0
1391,6,1970-01-08 23:00:00,9
1392,6,1970-01-09 00:00:00,9
1393,6,1970-01-09 01:00:00,7
1394,6,1970-01-09 02:00:00,9
1395,6,1970-01-09 03:00:00,5
1396,6,1970-01-09 04:00:00,6
1397,6,1970-01-09 05:00:00,5
1398,6,1970-01-09 06:00:00,6
1399,6,1970-01-09 07:00:00,2
1400,7,1970-01-01 00:00:00,0
1401,7,1970-01-01 01:00:00,1
1402,7,1970-01-01 02:00:00,7
1403,7,1970-01-01 03:00:00,9
1404,7,1970-01-01 04:00:00,5
1405,7,1970-01-01 05:00:00,5
1406,7,1970-01-01 06:00:00,0
1407,7,1970-01-01 07:00:00,7
1408,7,1970-01-01 08:00:00,8
1409,7,1970-01-01 09:00:00,9
1410,7,1970-01-01 10:00:00,1
1411,7,1970-01-01 11:00:00,1
1412,7,1970-01-01 12:00:00,4
1413,7,1970-01-01 13:00:00,5
1414,7,1970-01-01 14:00:00,4
1415,7,1970-01-01 15:00:00,5
1416,7,1970-01-01 16:00:00,9
1417,7,1970-01-01 17:00:00,2
1418,7,1970-01-01 18:00:00,8
1419,7,1970-01-01 19:00:00,9
1420,7,1970-01-01 20:00:00,2
1421,7,1970-01-01 21:00:00,8
1422,7,1970-01-01 22:00:00,3
1423,7,1970-01-01 23:00:00,3
1424,7,1970-01-02 00:00:00,4
1425,7,1970-01-02 01:00:00,2
1426,7,1970-01-02 02:00:00,6
1427,7,1970-01-02 03:00:00,7
1428,7,1970-01-02 04:00:00,5
1429,7,1970-01-02 05:00:00,2
1430,7,1970-01-02 06:00:00,7
1431,7,1970-01-02 07:00:00,7
1432,7,1970-01-02 08:00:00,5
1433,7,1970-01-02 09:00:00,7
1434,7,1970-01-02 10:00:00,1
1435,7,1970-01-02 11:00:00,9
1436,7,1970-01-02 12:00:00,9
1437,7,1970-01-02 13:00:00,7
1438,7,1970-01-02 14:00:00,3
1439,7,1970-01-02 15:00:00,6
1440,7,1970-01-02 16:00:00,9
1441,7,1970-01-02 17:00:00,1
1442,7,1970-01-02 18:00:00,2
1443,7,1970-01-02 19:00:00,3
1444,7,1970-01-02 20:00:00,5
1445,7,1970-01-02 21:00:00,5
1446,7,1970-01-02 22:00:00,6
